a,b,c
1.0,1.0,0.21476531355101836
1.0,1.0,0.1538684720727448
1.0,0.0,0.17062424092144482
1.0,1.0,0.19146271443112545
1.0,1.0,0.2116958690437812
1.0,1.0,0.1958639785580278
1.0,4.0,0.15012597798038163
1.0,1.0,0.24836265215439218
1.0,1.0,0.1449290647669702
1.0,1.0,0.14183427768109574
1.0,2.0,0.15145338507696438
1.0,1.0,0.11084850170464976
1.0,1.0,0.11639359033558598
1.0,1.0,0.18222415500264066
1.0,3.0,0.24553287418649838
1.0,2.0,0.16882272856231695
1.0,2.0,0.22362494951905254
1.0,2.0,0.16162349585137087
1.0,2.0,0.2342395000930878
1.0,1.0,0.10728304406563212
1.0,1.0,0.1140970048251482
1.0,1.0,0.19763767513948005
1.0,1.0,0.18348799807394617
1.0,1.0,0.13112734514126076
1.0,2.0,0.13477900254208441
1.0,2.0,0.15847378535875578
1.0,1.0,0.19620096682503868
1.0,2.0,0.23411667021122023
1.0,1.0,0.21684164634862696
1.0,1.0,0.23783782287227104
1.0,1.0,0.11316597045384245
1.0,1.0,0.1369056512900829
1.0,1.0,0.16787696553307496
1.0,3.0,0.19284824990611404
1.0,1.0,0.10918381965531604
1.0,2.0,0.178907728165668
1.0,1.0,0.23219018534441016
1.0,1.0,0.20451351009756644
1.0,1.0,0.1746066477401102
1.0,1.0,0.16587309128646938
1.0,1.0,0.1565235003580403
1.0,1.0,0.24790172335098176
1.0,1.0,0.1111150794869098
1.0,1.0,0.17487054214616926
1.0,1.0,0.2489484568400698
1.0,1.0,0.17347107299303957
1.0,1.0,0.23162041809660955
1.0,0.0,0.11477457839534541
1.0,1.0,0.17648189247321322
1.0,1.0,0.18150994133787984
1.0,1.0,0.16972566586461685
1.0,1.0,0.2284855407654291
1.0,1.0,0.2048968958596371
1.0,1.0,0.14561201981810815
1.0,1.0,0.16776975488844298
1.0,2.0,0.19845754140192023
1.0,1.0,0.13296851345217542
1.0,1.0,0.15950532853718968
1.0,1.0,0.1316645268697727
1.0,2.0,0.21000020720080825
1.0,1.0,0.19515074912154573
1.0,1.0,0.12732827150828724
1.0,1.0,0.1413756568480249
1.0,1.0,0.15638912153371048
1.0,1.0,0.11919138988534013
1.0,1.0,0.17682565780457105
1.0,1.0,0.2050543473337272
1.0,2.0,0.20490298980598673
1.0,1.0,0.24389411126067584
1.0,2.0,0.10910269297694802
1.0,3.0,0.1620670947355835
1.0,0.0,0.16380745949991782
1.0,1.0,0.21641867391081987
1.0,1.0,0.1177459943001401
1.0,1.0,0.23664831647653997
1.0,1.0,0.13437680328103188
1.0,1.0,0.17902802480481303
1.0,1.0,0.13736560085324495
1.0,2.0,0.11231803087248732
1.0,1.0,0.22555918148327772
1.0,1.0,0.12652684781310622
1.0,1.0,0.18881804565711127
1.0,1.0,0.22069093782899296
1.0,2.0,0.19657230102258882
1.0,1.0,0.18809755509018777
1.0,1.0,0.182371588047705
1.0,1.0,0.18547619479394073
1.0,1.0,0.11335762854560161
1.0,1.0,0.24261988281224142
1.0,1.0,0.19009564556706104
1.0,1.0,0.21111797224735196
1.0,1.0,0.24517443641520506
1.0,1.0,0.1136290789904406
1.0,1.0,0.22864601455917744
1.0,1.0,0.21263388756591822
1.0,1.0,0.19778533639352075
1.0,1.0,0.15116769494068752
1.0,2.0,0.17484136241540243
1.0,2.0,0.2041694914020829
1.0,1.0,0.19358570618394627
1.0,1.0,0.11236363060622334
1.0,1.0,0.1972866938499635
1.0,1.0,0.1411044599482652
1.0,2.0,0.10574794621069594
1.0,1.0,0.21538900731044586
1.0,1.0,0.1065714393116432
1.0,1.0,0.21177521906413746
1.0,1.0,0.2404520180536604
1.0,1.0,0.21908600617991608
1.0,3.0,0.1373874694486899
1.0,0.0,0.22103670523267263
1.0,1.0,0.24753834377983214
1.0,1.0,0.12677433118059692
1.0,1.0,0.14744044094901926
1.0,1.0,0.16100707074943282
1.0,2.0,0.23239781227063538
1.0,1.0,0.1882029620655338
1.0,1.0,0.21379652758797052
1.0,1.0,0.15530476539110127
1.0,1.0,0.23080119117248252
1.0,1.0,0.13129901696250243
1.0,0.0,0.21498332354891564
1.0,1.0,0.198209095692147
1.0,1.0,0.18670565716485377
1.0,1.0,0.21186854959096585
1.0,1.0,0.20796877799850805
1.0,1.0,0.20704372854920955
1.0,1.0,0.1717747007786589
1.0,1.0,0.1654948654002833
1.0,1.0,0.24865939005665386
1.0,1.0,0.1742227097141253
1.0,1.0,0.17082362462038403
1.0,1.0,0.13348161513664442
1.0,2.0,0.18670344009760237
1.0,1.0,0.23187587145249125
1.0,2.0,0.20731430356678854
1.0,1.0,0.13346426816968504
1.0,2.0,0.24831804204781924
1.0,1.0,0.15001946204417385
1.0,1.0,0.2213432118068348
1.0,1.0,0.21579368275543362
1.0,1.0,0.12215990829665187
1.0,1.0,0.14062538776738484
1.0,1.0,0.18823522609229576
1.0,1.0,0.18339215479406906
1.0,1.0,0.17607411141195234
1.0,1.0,0.10100451623562251
1.0,1.0,0.18766213358012152
1.0,1.0,0.14156971207474076
1.0,1.0,0.11829474383852018
1.0,1.0,0.1472303825136341
1.0,2.0,0.1352944472006627
1.0,1.0,0.20053228847428578
1.0,1.0,0.1218772813681101
1.0,1.0,0.18293957753524703
1.0,0.0,0.17861565570208143
1.0,1.0,0.19379470595679046
1.0,2.0,0.10934381402637204
1.0,1.0,0.12899041803605332
1.0,1.0,0.22847835485140117
1.0,1.0,0.19998080031833604
1.0,2.0,0.21223089375760829
1.0,1.0,0.1120205246200981
1.0,1.0,0.16367411045053482
1.0,1.0,0.2398711160948409
1.0,1.0,0.16716520779097999
1.0,1.0,0.11277073441707522
1.0,1.0,0.14299373280033362
1.0,1.0,0.12489452268478922
1.0,1.0,0.1943881525297408
1.0,1.0,0.20039445001359102
1.0,1.0,0.22009127613224846
1.0,1.0,0.1860599470474933
1.0,1.0,0.1415046375410121
1.0,2.0,0.21630258667032215
1.0,1.0,0.12084596730163039
1.0,1.0,0.24856082381100192
1.0,0.0,0.16610808504324664
1.0,1.0,0.14630270930962885
1.0,1.0,0.23624133607287137
1.0,1.0,0.11661122848407303
1.0,1.0,0.1251304013479046
1.0,1.0,0.16237191804087536
1.0,2.0,0.15095986431271413
1.0,1.0,0.2146236653982449
1.0,3.0,0.14036230487571727
1.0,1.0,0.15099744175500351
1.0,1.0,0.2084372978762345
1.0,2.0,0.23991174586863026
1.0,1.0,0.2055269887670492
1.0,1.0,0.16338095527896532
1.0,1.0,0.15771327336432484
1.0,1.0,0.24456379898397568
1.0,1.0,0.13141060457320616
1.0,1.0,0.24784582324093077
1.0,1.0,0.2177290111577623
1.0,2.0,0.14262529299882176
1.0,1.0,0.19306143894066868
1.0,1.0,0.23261153176386026
1.0,1.0,0.22202017723088546
1.0,1.0,0.11046874611112036
1.0,1.0,0.1954519805094569
1.0,2.0,0.21896236406005692
1.0,2.0,0.14961424335536766
1.0,2.0,0.15267428554281626
1.0,1.0,0.2078896017727485
1.0,1.0,0.20297770786922764
1.0,1.0,0.1232620872577059
1.0,1.0,0.1866125579408196
1.0,1.0,0.20271816353665895
1.0,1.0,0.17554413784251321
1.0,2.0,0.20427795332606002
1.0,1.0,0.11299487495425685
1.0,1.0,0.2339873251216671
1.0,1.0,0.10798864213445339
1.0,1.0,0.23212275957911746
1.0,1.0,0.12440859551576533
1.0,1.0,0.1827471458359915
1.0,1.0,0.1106476223850743
1.0,2.0,0.11383848258502413
1.0,1.0,0.24260469204653476
1.0,1.0,0.2181052491849036
1.0,1.0,0.19537731213725706
1.0,1.0,0.13437675672095264
1.0,1.0,0.17380065785732463
1.0,2.0,0.12743578882818943
1.0,2.0,0.11995598874899557
1.0,1.0,0.1471850361191585
1.0,1.0,0.13115219271811657
1.0,1.0,0.14475563394815705
1.0,1.0,0.17115523500843044
1.0,2.0,0.16634020215686957
1.0,1.0,0.1611596790534926
1.0,1.0,0.17059434203199686
1.0,2.0,0.16261941974952865
1.0,1.0,0.11863632839402528
1.0,0.0,0.1347065497772157
1.0,1.0,0.13150784283412348
1.0,2.0,0.17872460953266003
1.0,1.0,0.1909024649394726
1.0,1.0,0.12706707657380448
1.0,1.0,0.14164576384633612
1.0,1.0,0.24487035421624964
1.0,1.0,0.18431198684585182
1.0,1.0,0.12590260910103454
1.0,1.0,0.148741675671792
1.0,1.0,0.10982690565305227
1.0,1.0,0.14788296207507748
1.0,1.0,0.19861233877282441
1.0,1.0,0.20290023861186876
1.0,1.0,0.14443791065313938
1.0,1.0,0.10435576855027193
1.0,1.0,0.17589323748309854
1.0,1.0,0.24598229716214695
1.0,1.0,0.20540848735352663
1.0,1.0,0.16831195957788395
1.0,1.0,0.21801373680863634
1.0,1.0,0.1111951213123688
1.0,1.0,0.16671118160919235
1.0,2.0,0.19499298884487942
1.0,1.0,0.19729527664329718
1.0,0.0,0.1690299644116721
1.0,1.0,0.2468559601654379
1.0,0.0,0.16812171390567998
1.0,1.0,0.19323518471282797
1.0,1.0,0.1721728780579756
1.0,1.0,0.10349509027323434
1.0,1.0,0.14169451357078322
1.0,1.0,0.2214933981244564
1.0,3.0,0.21429949460713849
1.0,1.0,0.15042734726429433
1.0,1.0,0.1284187509244048
1.0,1.0,0.1075176970518463
1.0,1.0,0.20635459389140448
1.0,1.0,0.11566247702705026
1.0,1.0,0.1347765787532038
1.0,1.0,0.18841518346807767
1.0,1.0,0.21317273954602314
1.0,1.0,0.1971818010572127
1.0,1.0,0.14094928876572363
1.0,2.0,0.17157587679651937
1.0,2.0,0.16469592004029665
1.0,1.0,0.13484959003054972
1.0,1.0,0.12083559848234618
1.0,2.0,0.10949955261785312
1.0,2.0,0.24332006146480786
1.0,1.0,0.2453106156481037
1.0,1.0,0.20076322894710147
1.0,1.0,0.22281657937784008
1.0,2.0,0.131462576549917
1.0,1.0,0.2074547746662781
1.0,2.0,0.21743128965342037
1.0,2.0,0.19940181398867468
1.0,1.0,0.24145949720538076
1.0,2.0,0.1192222834514252
1.0,1.0,0.12299215869833002
1.0,0.0,0.1609821449483916
1.0,3.0,0.1870780280311271
1.0,1.0,0.22591840177950112
1.0,1.0,0.18045843366395867
1.0,1.0,0.20536292196513733
1.0,1.0,0.24016072174490563
1.0,2.0,0.12748584124555673
1.0,1.0,0.18021567051195733
1.0,1.0,0.1423735911855098
1.0,2.0,0.1331676015558026
1.0,1.0,0.11151662270928672
1.0,1.0,0.14865151405082566
1.0,1.0,0.22411630014481684
1.0,1.0,0.2387590505900968
1.0,2.0,0.17827180989978414
1.0,1.0,0.18098101467384048
1.0,1.0,0.24797355754128844
1.0,2.0,0.1404877720607658
1.0,1.0,0.164424831734586
1.0,1.0,0.23668708963588717
1.0,1.0,0.1437795546510457
1.0,2.0,0.18235290051624048
1.0,1.0,0.18778789206247565
1.0,1.0,0.20229436552396363
1.0,1.0,0.2347853040167106
1.0,1.0,0.2070525837461339
1.0,2.0,0.21168661796951876
1.0,1.0,0.18171732999381213
1.0,1.0,0.11348429885693
1.0,1.0,0.2382936051102065
1.0,1.0,0.11783954888932621
1.0,1.0,0.16022499689024894
1.0,1.0,0.23062317414931424
1.0,2.0,0.15113569829199763
1.0,1.0,0.238738574935921
1.0,1.0,0.2070721454345898
1.0,1.0,0.17822486393750847
1.0,1.0,0.11390359931243998
1.0,1.0,0.13392495445560884
1.0,1.0,0.1723671079290771
1.0,1.0,0.13908361952431694
1.0,1.0,0.1313485557315074
1.0,1.0,0.235855183052805
1.0,1.0,0.2212200986087775
1.0,3.0,0.14763867528776292
1.0,1.0,0.19699415378312737
1.0,2.0,0.20919448277933517
1.0,1.0,0.10383799363902838
1.0,1.0,0.13334220800060453
1.0,1.0,0.20261385403844576
1.0,1.0,0.12890057033386743
1.0,0.0,0.1343278623593825
1.0,1.0,0.14021830093289894
1.0,1.0,0.12643319014153204
1.0,1.0,0.1992878621373259
1.0,1.0,0.2287490870438807
1.0,1.0,0.15398995152964415
1.0,1.0,0.2134169677794198
1.0,1.0,0.21278080518316078
1.0,2.0,0.12269755798115302
1.0,1.0,0.17763891282050198
1.0,1.0,0.14478974101107084
1.0,1.0,0.18628257757492456
1.0,1.0,0.10629048568366936
1.0,1.0,0.13659276641258247
1.0,1.0,0.15773768360127077
1.0,1.0,0.21204468998515952
1.0,1.0,0.1951275108375326
1.0,1.0,0.11296213053941769
1.0,1.0,0.2332256509236211
1.0,1.0,0.15860466828185038
1.0,2.0,0.11726281460885077
1.0,1.0,0.10529883295033678
1.0,1.0,0.12349356469717873
1.0,1.0,0.122495742243934
1.0,1.0,0.13780359356700034
1.0,1.0,0.212989472172662
1.0,1.0,0.21406019741900678
1.0,1.0,0.1392349101834361
1.0,1.0,0.1312194338256111
1.0,1.0,0.16452574931688585
1.0,1.0,0.14159631134924056
1.0,1.0,0.12655686825976176
1.0,1.0,0.24214810279573024
1.0,2.0,0.24256872378640984
1.0,0.0,0.1258799390900906
1.0,1.0,0.18914067037767163
1.0,2.0,0.1293653023296314
1.0,2.0,0.23407559268547548
1.0,3.0,0.24702566274647098
1.0,2.0,0.1354730418693151
1.0,1.0,0.1377378459722186
1.0,1.0,0.1435363022472596
1.0,1.0,0.11480472124463215
1.0,1.0,0.14773004254141398
1.0,2.0,0.1716082611274714
1.0,2.0,0.1561205157443596
1.0,1.0,0.24216894631357236
1.0,1.0,0.15918319490655478
1.0,2.0,0.2456113667198658
1.0,1.0,0.17326897412806042
1.0,1.0,0.24513966833756956
1.0,1.0,0.1093146619688746
1.0,1.0,0.10362485790946713
1.0,1.0,0.20699243579891247
1.0,1.0,0.20760609169298855
1.0,1.0,0.23934859217211504
1.0,1.0,0.2440424415557597
1.0,1.0,0.16234612519276775
1.0,2.0,0.22771901432184571
1.0,1.0,0.2102830588291117
1.0,1.0,0.17146730957008577
1.0,2.0,0.17212434253524944
1.0,3.0,0.18942620474822336
1.0,2.0,0.10043870646090752
1.0,1.0,0.24150838949402312
1.0,1.0,0.17170267829806712
1.0,1.0,0.10801730693599494
1.0,1.0,0.136831034695723
1.0,1.0,0.1184554442782538
1.0,1.0,0.233677953264587
1.0,1.0,0.19701815850677662
1.0,1.0,0.21003734366004218
1.0,2.0,0.12104247475977756
1.0,1.0,0.15565088336871447
1.0,1.0,0.10975197993806486
1.0,1.0,0.10480109491032291
1.0,1.0,0.2110134726763327
1.0,1.0,0.16894943200332824
1.0,1.0,0.2291470198958257
1.0,1.0,0.13643664642600062
1.0,1.0,0.23025494913510894
1.0,1.0,0.22691924966092775
1.0,1.0,0.19025336858245867
1.0,1.0,0.24782441388919033
1.0,1.0,0.21798715704809848
1.0,1.0,0.1507727613860873
1.0,1.0,0.11091414976234634
1.0,1.0,0.2190344482842797
1.0,1.0,0.21138486981153756
1.0,1.0,0.18583626964991734
1.0,1.0,0.21827702500353713
1.0,0.0,0.10595863102956621
1.0,1.0,0.14950170276587985
1.0,0.0,0.23298787415414468
1.0,1.0,0.17457869343992735
1.0,1.0,0.23840038070409506
1.0,2.0,0.1219947928467319
1.0,2.0,0.1686601211063472
1.0,1.0,0.1103125259244474
1.0,1.0,0.10454589516489418
1.0,1.0,0.23102382763946688
1.0,1.0,0.1737652008613511
1.0,1.0,0.17793199894382927
1.0,1.0,0.13044916498837802
1.0,1.0,0.10680403743544295
1.0,1.0,0.1860856732759431
1.0,1.0,0.22921783453870145
1.0,1.0,0.20008450044620246
1.0,1.0,0.13370747519996026
1.0,1.0,0.1150480214703926
1.0,1.0,0.21124529272917497
1.0,1.0,0.22197238091969568
1.0,1.0,0.10352226039699859
1.0,1.0,0.1464735928791787
1.0,1.0,0.11665441537710686
1.0,1.0,0.10347895632588369
1.0,1.0,0.11618362455024812
1.0,1.0,0.12680760571016905
1.0,1.0,0.22190037428300716
1.0,1.0,0.12844393260113335
1.0,1.0,0.1351638302313038
1.0,1.0,0.24535846369435502
1.0,1.0,0.15270746946254732
1.0,1.0,0.11410475015759507
1.0,0.0,0.1548022012188164
1.0,1.0,0.20511629310162796
1.0,0.0,0.19289097462447047
1.0,3.0,0.14030395049307332
1.0,1.0,0.14222915081087323
1.0,0.0,0.22614050049488407
1.0,1.0,0.1867150191202985
1.0,1.0,0.18888689342937398
1.0,1.0,0.11234204878764092
1.0,1.0,0.1090271413752775
1.0,1.0,0.18952017959331457
1.0,1.0,0.16831752682637405
1.0,2.0,0.13985424376841735
1.0,1.0,0.20280319955254886
1.0,1.0,0.1472953973442236
1.0,2.0,0.12448824278050964
1.0,1.0,0.12549206965103726
1.0,1.0,0.13865803299595342
1.0,3.0,0.12360923356634604
1.0,1.0,0.23059504352826538
1.0,1.0,0.21432966284330782
1.0,1.0,0.23513764534531956
1.0,1.0,0.13897169883950075
1.0,1.0,0.14568372661657206
1.0,1.0,0.14569593975894346
1.0,1.0,0.24839625241600333
1.0,1.0,0.21981095985800397
1.0,2.0,0.24771081260932784
1.0,1.0,0.22787251607502287
1.0,1.0,0.1581489203709891
1.0,1.0,0.1865730184752521
1.0,1.0,0.13067960492048014
1.0,1.0,0.16073688174783535
1.0,2.0,0.1437039387292438
1.0,2.0,0.15370250396420224
1.0,1.0,0.17119312490927818
1.0,1.0,0.22723598690225685
1.0,2.0,0.16741027955003762
1.0,1.0,0.11530912256442141
1.0,1.0,0.11824960181937987
1.0,2.0,0.1695424066443536
1.0,1.0,0.17355416393240605
1.0,1.0,0.16675327599869294
1.0,1.0,0.23946103802012472
1.0,1.0,0.1928932448458226
1.0,2.0,0.11876457875130678
1.0,1.0,0.24365546698124904
1.0,2.0,0.14431073144844145
1.0,1.0,0.18254745832849595
1.0,1.0,0.2456037494727668
1.0,2.0,0.10190211818101325
1.0,1.0,0.1531923712008372
1.0,1.0,0.11258987116106521
1.0,1.0,0.19302357077143495
1.0,1.0,0.22655656062277268
1.0,1.0,0.21189061684308091
1.0,1.0,0.16831141300002447
1.0,1.0,0.2188418422675243
1.0,1.0,0.21029779274792976
1.0,1.0,0.10572199380182634
1.0,1.0,0.2070578135266355
1.0,1.0,0.18873323569011757
1.0,1.0,0.19681594581225548
1.0,1.0,0.1158078929031254
1.0,1.0,0.2077117745736369
1.0,1.0,0.10917354397294389
1.0,1.0,0.23563682811632844
1.0,1.0,0.1975980485528926
1.0,1.0,0.22324203957813543
1.0,1.0,0.1950758337116084
1.0,1.0,0.11191711447419544
1.0,2.0,0.22548752934066446
1.0,1.0,0.1639007300088925
1.0,0.0,0.21372030790613925
1.0,1.0,0.15302551846050377
1.0,1.0,0.11345440200917406
1.0,1.0,0.1649337667459805
1.0,1.0,0.12752179682482845
1.0,1.0,0.16124881057411244
1.0,1.0,0.23849967753536316
1.0,1.0,0.20783719720316368
1.0,1.0,0.19103611118236669
1.0,1.0,0.13825537447161154
1.0,1.0,0.21674932119945803
1.0,1.0,0.13857118112494513
1.0,1.0,0.24329453986358035
1.0,1.0,0.127695535511122
1.0,1.0,0.13661385514589475
1.0,2.0,0.21002549926806188
1.0,1.0,0.18864494295844883
1.0,1.0,0.1814134220362828
1.0,1.0,0.1857700852486427
1.0,1.0,0.22899882474398495
1.0,1.0,0.11535662006499797
1.0,1.0,0.23275104989216713
1.0,1.0,0.1923684972836026
1.0,1.0,0.18525232861783392
1.0,1.0,0.1317489409991951
1.0,1.0,0.10323153288834547
1.0,1.0,0.1944901706205074
1.0,1.0,0.14234785633934224
1.0,0.0,0.24841572260842223
1.0,0.0,0.16334484030156493
1.0,1.0,0.1552499729402177
1.0,1.0,0.15299084766527787
1.0,1.0,0.19187280286438688
1.0,1.0,0.22531184635210694
1.0,1.0,0.16157956944450774
1.0,2.0,0.17195705225780406
1.0,1.0,0.1044843020099469
1.0,1.0,0.2421342287829772
1.0,1.0,0.2120720013153331
1.0,0.0,0.12803564573989326
1.0,0.0,0.2459766424997844
1.0,1.0,0.16872898705502667
1.0,1.0,0.24964383474438356
1.0,2.0,0.22500446088075965
1.0,1.0,0.240879667487527
1.0,1.0,0.21532146778420178
1.0,1.0,0.1371727677220353
1.0,1.0,0.16083826712075075
1.0,1.0,0.10822868980054369
1.0,1.0,0.14577465874211332
1.0,2.0,0.19129968569599162
1.0,1.0,0.1746127507897583
1.0,2.0,0.15946577277791066
1.0,2.0,0.19907530681663677
1.0,1.0,0.24674348671389243
1.0,1.0,0.20513316725570985
1.0,1.0,0.23386690767277002
1.0,2.0,0.2113644111909167
1.0,2.0,0.15295816288404168
1.0,1.0,0.21190920652556425
1.0,1.0,0.23090925909807197
1.0,2.0,0.221564975972826
1.0,1.0,0.15884817442475327
1.0,1.0,0.15803309966831874
1.0,1.0,0.19830742952066693
1.0,1.0,0.22905808131892652
1.0,1.0,0.16833431039155194
1.0,1.0,0.13522678717656822
1.0,2.0,0.18158081992841613
1.0,2.0,0.24255304024569282
1.0,0.0,0.16680217518388832
1.0,1.0,0.14385077784573036
1.0,1.0,0.1393257733745719
1.0,1.0,0.14915488478073338
1.0,2.0,0.10440591703282504
1.0,2.0,0.14587746354596473
1.0,2.0,0.23163567719582162
1.0,1.0,0.1841897677691996
1.0,1.0,0.12286669808612337
1.0,1.0,0.15936304665375026
1.0,1.0,0.1352628938394716
1.0,1.0,0.2485856302092987
1.0,1.0,0.13268217126589726
1.0,1.0,0.14702883494648658
1.0,1.0,0.1098660901820879
1.0,1.0,0.12200569539421498
1.0,1.0,0.11171936327203819
1.0,3.0,0.23429353285796545
1.0,1.0,0.23109193249638577
1.0,1.0,0.2008319408933319
1.0,0.0,0.1835345320403176
1.0,1.0,0.14633728403954568
1.0,1.0,0.11544454629588466
1.0,2.0,0.23622330420118692
1.0,1.0,0.18517010039551274
1.0,1.0,0.11835602081855451
1.0,1.0,0.1317463942046553
1.0,1.0,0.11322052882459956
1.0,2.0,0.18644232660305615
1.0,1.0,0.10715744783960751
1.0,1.0,0.11557808240316622
1.0,2.0,0.12328870882687445
1.0,1.0,0.2133767566224994
1.0,0.0,0.1683891311316647
1.0,3.0,0.10801104022406972
1.0,1.0,0.1518573300670274
1.0,1.0,0.20374773861684334
1.0,1.0,0.1859993325752395
1.0,0.0,0.24313501823489758
1.0,1.0,0.23016464537567913
1.0,2.0,0.10434046881533417
1.0,2.0,0.19832934900710614
1.0,1.0,0.22892194632447477
1.0,1.0,0.2156133396601673
1.0,1.0,0.19825081559946678
1.0,1.0,0.1653498732437137
1.0,3.0,0.16779847800948017
1.0,1.0,0.17358211753189212
1.0,1.0,0.15164118571093813
1.0,1.0,0.17562240895080666
1.0,1.0,0.19860130803870332
1.0,1.0,0.1502844214068499
1.0,2.0,0.12560617602895513
1.0,1.0,0.21000272131842568
1.0,1.0,0.19758620765266022
1.0,2.0,0.13523638768016283
1.0,1.0,0.1268047747526681
1.0,2.0,0.15647089141764137
1.0,0.0,0.11053889141725619
1.0,1.0,0.24316441300546723
1.0,1.0,0.18621335054454458
1.0,1.0,0.16164900106595995
1.0,1.0,0.22999143461884441
1.0,1.0,0.1402835492815887
1.0,2.0,0.10772419843919762
1.0,1.0,0.19919083958984957
1.0,4.0,0.15654490687652972
1.0,1.0,0.12856727002183546
1.0,0.0,0.12836392965405527
1.0,1.0,0.2065292111953041
1.0,0.0,0.15282210402918806
1.0,1.0,0.19604419696405273
1.0,0.0,0.24215902912345139
1.0,2.0,0.23525053071772303
1.0,1.0,0.15187786241098475
1.0,1.0,0.15296058865253456
1.0,1.0,0.17283773990921955
1.0,1.0,0.22177791426186877
1.0,1.0,0.2392221485760232
1.0,1.0,0.14258851717338822
1.0,0.0,0.1919145074249145
1.0,2.0,0.1411081420136429
1.0,1.0,0.23914363578515194
1.0,1.0,0.2155622741844463
1.0,1.0,0.23738084104880586
1.0,0.0,0.2386260970591046
1.0,1.0,0.12401323581308216
1.0,1.0,0.17524675556470748
1.0,1.0,0.20374163698089226
1.0,2.0,0.2018851673685092
1.0,1.0,0.2146070731907983
1.0,1.0,0.20153170819579302
1.0,1.0,0.19225182836684768
1.0,0.0,0.2253613936633664
1.0,0.0,0.18575979885678037
1.0,2.0,0.17739082938468526
1.0,1.0,0.20422917439021337
1.0,1.0,0.1385205537153248
1.0,1.0,0.24717114458662476
1.0,1.0,0.1270013614985353
1.0,2.0,0.23140425497317652
1.0,1.0,0.11361217505059222
1.0,1.0,0.24455140122434785
1.0,2.0,0.20796773829387732
1.0,1.0,0.192560779789534
1.0,1.0,0.10811521324813929
1.0,1.0,0.14713448076956628
1.0,0.0,0.21031278413578933
1.0,1.0,0.2128816066377936
1.0,1.0,0.22004507580917587
1.0,1.0,0.12732702989416123
1.0,0.0,0.21181101027039095
1.0,1.0,0.10729957800717163
1.0,1.0,0.21429857007722522
1.0,1.0,0.14798549091462698
1.0,1.0,0.10788007073756353
1.0,1.0,0.1301645853647507
1.0,1.0,0.24234096470988706
1.0,1.0,0.2487226197821314
1.0,1.0,0.18408675500732444
1.0,1.0,0.11072570042494231
1.0,1.0,0.16905126691017394
1.0,1.0,0.22871242831657362
1.0,2.0,0.16428561801469915
1.0,3.0,0.19761497493105437
1.0,1.0,0.21925634034754718
1.0,1.0,0.23981103044662133
1.0,2.0,0.2089429289043524
1.0,1.0,0.23054405045474413
1.0,1.0,0.22718173689799467
1.0,1.0,0.2052797073244909
1.0,1.0,0.19192485066384385
1.0,1.0,0.23313493021772436
1.0,1.0,0.12306962450941464
1.0,1.0,0.1811909958788598
1.0,1.0,0.2084457707577471
1.0,2.0,0.12017009025019841
1.0,1.0,0.10732013422736103
1.0,1.0,0.17538367926947596
1.0,1.0,0.1271893443337404
1.0,4.0,0.11019530991305676
1.0,1.0,0.1089484440108707
1.0,2.0,0.1324547785302777
1.0,1.0,0.19035753727131594
1.0,1.0,0.24888436571496858
1.0,0.0,0.11814961179506375
1.0,1.0,0.16878911813340763
1.0,2.0,0.2113693743729424
1.0,3.0,0.23772633516981417
1.0,2.0,0.23554862005648206
1.0,1.0,0.24262657624590972
1.0,1.0,0.23763297815471435
1.0,1.0,0.10255969171294543
1.0,1.0,0.10600306606305214
1.0,2.0,0.2124613139254906
1.0,2.0,0.11876726031856875
1.0,1.0,0.19909842555718854
1.0,1.0,0.21816578124175967
1.0,1.0,0.11690158313763112
1.0,1.0,0.1703257152221134
1.0,0.0,0.17946633608584162
1.0,1.0,0.22862035634191902
1.0,4.0,0.1993625571193094
1.0,1.0,0.22040347766445503
1.0,1.0,0.1872920981669238
1.0,1.0,0.17814539887132877
1.0,1.0,0.18925703736056976
1.0,1.0,0.10911684490397319
1.0,0.0,0.17236636850767972
1.0,0.0,0.22375497512024092
1.0,2.0,0.14016954040489127
1.0,3.0,0.23332387943600497
1.0,1.0,0.12090950351283125
1.0,2.0,0.12512857419817763
1.0,1.0,0.10697873245923885
1.0,2.0,0.10952339503350965
1.0,1.0,0.24885946706719914
1.0,0.0,0.24476367945657504
1.0,1.0,0.1769646698219454
1.0,1.0,0.19045107276858778
1.0,1.0,0.21200429259964743
1.0,1.0,0.19160121667105506
1.0,3.0,0.1615225311369135
1.0,1.0,0.2171244567622691
1.0,1.0,0.2257660402060688
1.0,2.0,0.1647145436176888
1.0,1.0,0.1688350922156044
1.0,1.0,0.21569479281823012
1.0,1.0,0.14743389216453814
1.0,0.0,0.2055179279713536
1.0,1.0,0.24582343713391086
1.0,1.0,0.16387331969518815
1.0,2.0,0.2461246486353636
1.0,1.0,0.1942064371019555
1.0,1.0,0.18350073515043164
1.0,2.0,0.18938414994077202
1.0,1.0,0.20161363637924873
1.0,1.0,0.11836498386590541
1.0,1.0,0.205232673455302
1.0,1.0,0.2088821313649864
1.0,1.0,0.1464999561934935
1.0,1.0,0.15251540265135213
1.0,1.0,0.19952184995669825
1.0,1.0,0.1551574190753226
1.0,1.0,0.2249199902763691
1.0,1.0,0.22287642283272427
1.0,0.0,0.12371062426345558
1.0,1.0,0.11416709706519303
1.0,0.0,0.22084670630254882
1.0,1.0,0.10269457797696141
